Frequent Itemsets and Support
k=1
bread,55.0
"toothpaste, yogurt",honey,50.0
"honey, yogurt",toothpaste,33.33
"honey, toothpaste",yogurt,50.0
"milk, cheese",butter,50.0
"butter, cheese",milk,40.0
"butter, milk",cheese,100.0
"honey, milk",bread,50.0
"bread, milk",honey,60.0
"bread, honey",milk,50.0
"toothpaste, cheese",bread,75.0
"bread, cheese",toothpaste,42.86
"bread, toothpaste",cheese,75.0
"milk, toothpaste",bread,66.67
"bread, toothpaste",milk,50.0
"bread, milk",toothpaste,40.0
"cheese, toothpaste",milk,25.0
"milk, toothpaste",cheese,33.33
"milk, cheese",toothpaste,25.0
"cheese, yogurt",butter,50.0
"butter, yogurt",cheese,100.0
"butter, cheese",yogurt,40.0
"brush, yogurt",honey,100.0
"honey, yogurt",brush,33.33
"honey, brush",yogurt,100.0
"toothpaste, yogurt",bread,50.0
"bread, yogurt",toothpaste,50.0
"bread, toothpaste",yogurt,25.0
"cereals, yogurt",milk,100.0
"milk, cereals",yogurt,33.33
"milk, yogurt",cereals,100.0
"brush, milk",honey,50.0
"honey, milk",brush,16.67
"honey, brush",milk,100.0
"brush, butter",honey,100.0
"honey, butter",brush,20.0
"honey, brush",butter,100.0
"toothpaste, cereals",honey,100.0
"honey, cereals",toothpaste,16.67
"honey, toothpaste",cereals,50.0
"brush, milk",bread,50.0
"bread, milk",brush,20.0
"bread, brush",milk,50.0
"toothpaste, yogurt",cheese,100.0
"cheese, yogurt",toothpaste,50.0
"cheese, toothpaste",yogurt,50.0
"milk, yogurt",honey,100.0
"honey, yogurt",milk,66.67
"honey, milk",yogurt,33.33
"cheese, yogurt",bread,50.0
"bread, yogurt",cheese,100.0
"bread, cheese",yogurt,28.57
"milk, yogurt",bread,50.0
"bread, yogurt",milk,50.0
"bread, milk",yogurt,20.0
"brush, toothpaste",honey,20.0
"honey, toothpaste",brush,50.0
"honey, brush",toothpaste,100.0
"cheese, yogurt",honey,50.0
"honey, yogurt",cheese,66.67
"honey, cheese",yogurt,33.33
"brush, cheese",milk,50.0
"milk, cheese",brush,25.0
"milk, brush",cheese,50.0
"honey, brush",bread,100.0
"bread, brush",honey,50.0
"bread, honey",brush,16.67
"toothpaste, cereals",butter,100.0
"butter, cereals",toothpaste,33.33
"butter, toothpaste",cereals,50.0
"toothpaste, cereals",milk,100.0
"milk, cereals",toothpaste,16.67
"milk, toothpaste",cereals,33.33
"cheese, toothpaste",honey,50.0
"honey, toothpaste",cheese,100.0
"honey, cheese",toothpaste,33.33
"butter, toothpaste",bread,100.0
"bread, toothpaste",butter,50.0
"bread, butter",toothpaste,28.57
"brush, toothpaste",bread,40.0
"bread, toothpaste",brush,50.0
"bread, brush",toothpaste,100.0
"honey, toothpaste",bread,100.0
"bread, toothpaste",honey,50.0
"bread, honey",toothpaste,33.33
"milk, toothpaste",butter,33.33
"butter, toothpaste",milk,50.0
"butter, milk",toothpaste,50.0
"butter, cheese",honey,80.0
"honey, cheese",butter,66.67
"honey, butter",cheese,80.0
"cereals, yogurt",butter,50.0
"butter, cereals",yogurt,33.33
"butter, yogurt",cereals,50.0
"brush, toothpaste",butter,20.0
"butter, toothpaste",brush,50.0
"butter, brush",toothpaste,100.0
"milk, brush",toothpaste,100.0
"toothpaste, brush",milk,40.0
"toothpaste, milk",brush,66.67
"cheese, toothpaste",butter,50.0
"butter, toothpaste",cheese,100.0
"butter, cheese",toothpaste,40.0
"brush, cereals",cheese,100.0
"cheese, cereals",brush,33.33
"cheese, brush",cereals,50.0
"honey, gel",razor,25.0
"razor, gel",honey,20.0
"razor, honey",gel,50.0
"cheese, cereals",shampoo,66.67
"shampoo, cereals",cheese,40.0
"shampoo, cheese",cereals,50.0
"bread, razor",shampoo,60.0
"shampoo, razor",bread,75.0
"shampoo, bread",razor,75.0
"gel, cereals",shampoo,80.0
"shampoo, cereals",gel,80.0
"shampoo, gel",cereals,50.0
"cheese, gel",shampoo,100.0
"shampoo, gel",cheese,25.0
"shampoo, cheese",gel,50.0
"honey, cereals",razor,16.67
"razor, cereals",honey,50.0
"razor, honey",cereals,50.0
"honey, cheese",shampoo,33.33
"shampoo, cheese",honey,50.0
"shampoo, honey",cheese,50.0
"milk, cereals",shampoo,83.33
"shampoo, cereals",milk,100.0
"shampoo, milk",cereals,100.0
"razor, honey",shampoo,50.0
"shampoo, razor",honey,25.0
"shampoo, honey",razor,25.0
"milk, cheese",razor,25.0
"razor, cheese",milk,33.33
"razor, milk",cheese,33.33
"bread, gel",shampoo,80.0
"shampoo, gel",bread,50.0
"shampoo, bread",gel,100.0
"milk, gel",honey,60.0
"honey, gel",milk,75.0
"honey, milk",gel,50.0
"honey, cereals",shampoo,66.67
"shampoo, cereals",honey,80.0
"shampoo, honey",cereals,100.0
"cheese, gel",razor,50.0
"razor, gel",cheese,20.0
"razor, cheese",gel,33.33
"gel, cereals",bread,60.0
"bread, cereals",gel,75.0
"bread, gel",cereals,60.0
"razor, cereals",bread,100.0
"bread, cereals",razor,50.0
"bread, razor",cereals,40.0
"shampoo, honey",bread,25.0
"bread, shampoo",honey,25.0
"bread, honey",shampoo,16.67
"milk, cheese",shampoo,50.0
"shampoo, cheese",milk,50.0
"shampoo, milk",cheese,40.0
"shampoo, cheese",bread,50.0
"bread, cheese",shampoo,28.57
"bread, shampoo",cheese,50.0
"razor, milk",bread,66.67
"bread, razor",milk,40.0
"bread, milk",razor,40.0
"honey, cheese",razor,33.33
"razor, cheese",honey,66.67
"razor, honey",cheese,100.0
"milk, cereals",razor,33.33
"razor, cereals",milk,100.0
"razor, milk",cereals,66.67
"cheese, gel",honey,50.0
"honey, gel",cheese,25.0
"honey, cheese",gel,16.67
"bread, gel",razor,60.0
"razor, gel",bread,60.0
"razor, bread",gel,60.0
"honey, milk",razor,16.67
"razor, milk",honey,33.33
"razor, honey",milk,50.0
"razor, cheese",bread,100.0
"bread, razor",cheese,60.0
"bread, cheese",razor,42.86
"shampoo, milk",bread,40.0
"bread, milk",shampoo,40.0
"bread, shampoo",milk,50.0
"razor, cereals",shampoo,100.0
"shampoo, cereals",razor,40.0
"shampoo, razor",cereals,50.0
"shampoo, cereals",bread,40.0
"bread, cereals",shampoo,50.0
"bread, shampoo",cereals,50.0
"razor, honey",bread,100.0
"bread, razor",honey,40.0
"bread, honey",razor,33.33
"milk, gel",razor,60.0
"razor, gel",milk,60.0
"razor, milk",gel,100.0
"honey, gel",bread,50.0
"bread, gel",honey,40.0
"bread, honey",gel,33.33
"cheese, gel",milk,50.0
"milk, cheese",gel,25.0
"milk, gel",cheese,20.0
"razor, gel",shampoo,80.0
"shampoo, razor",gel,100.0
"shampoo, gel",razor,50.0
"gel, cereals",cheese,20.0
"cheese, cereals",gel,33.33
"cheese, gel",cereals,50.0
"gel, cereals",milk,80.0
"milk, cereals",gel,66.67
"milk, gel",cereals,80.0
"cheese, cereals",razor,33.33
"razor, cereals",cheese,50.0
"razor, cheese",cereals,33.33
"honey, gel",shampoo,75.0
"shampoo, gel",honey,37.5
"shampoo, honey",gel,75.0
"honey, milk",shampoo,66.67
"shampoo, milk",honey,80.0
"shampoo, honey",milk,100.0
"razor, cheese",shampoo,33.33
"shampoo, razor",cheese,25.0
"shampoo, cheese",razor,25.0
"gel, cereals",honey,80.0
"honey, cereals",gel,66.67
"honey, gel",cereals,100.0
"milk, gel",bread,40.0
"bread, gel",milk,40.0
"bread, milk",gel,40.0
"gel, cereals",razor,40.0
"razor, cereals",gel,100.0
"razor, gel",cereals,40.0
"cheese, gel",bread,100.0
"bread, gel",cheese,40.0
"bread, cheese",gel,28.57
"milk, gel",shampoo,80.0
"shampoo, gel",milk,50.0
"shampoo, milk",gel,80.0
"razor, milk",shampoo,66.67
"shampoo, razor",milk,50.0
"shampoo, milk",razor,40.0
"milk, cheese",soap,25.0
"cheese, soap",milk,33.33
"milk, soap",cheese,50.0
"milk, soap",shampoo,100.0
"shampoo, soap",milk,40.0
"shampoo, milk",soap,40.0
"soap, cereals",shampoo,66.67
"shampoo, cereals",soap,40.0
"shampoo, soap",cereals,40.0
"soap, cereals",honey,100.0
"honey, cereals",soap,50.0
"honey, soap",cereals,100.0
"cheese, soap",honey,33.33
"honey, soap",cheese,33.33
"honey, cheese",soap,16.67
"milk, soap",honey,100.0
"honey, soap",milk,66.67
"honey, milk",soap,33.33
"honey, soap",shampoo,66.67
"shampoo, soap",honey,40.0
"shampoo, honey",soap,50.0
"soap, cereals",milk,66.67
"milk, cereals",soap,33.33
"milk, soap",cereals,100.0
"cheese, soap",shampoo,66.67
"shampoo, soap",cheese,40.0
"shampoo, cheese",soap,50.0
"soap, cereals",cheese,33.33
"cheese, cereals",soap,33.33
"cheese, soap",cereals,33.33
"mouthwash, butter",bread,100.0
"bread, mouthwash",butter,50.0
"bread, butter",mouthwash,28.57
"toothpaste, cheese",mouthwash,75.0
"mouthwash, cheese",toothpaste,75.0
"mouthwash, toothpaste",cheese,50.0
"honey, butter",mouthwash,20.0
"mouthwash, butter",honey,50.0
"mouthwash, honey",butter,100.0
"honey, toothpaste",mouthwash,50.0
"mouthwash, toothpaste",honey,16.67
"mouthwash, honey",toothpaste,100.0
"honey, cheese",mouthwash,16.67
"mouthwash, cheese",honey,25.0
"mouthwash, honey",cheese,100.0
"mouthwash, honey",bread,100.0
"bread, mouthwash",honey,25.0
"bread, honey",mouthwash,16.67
"mouthwash, toothpaste",bread,50.0
"bread, mouthwash",toothpaste,75.0
"bread, toothpaste",mouthwash,75.0
"mouthwash, cheese",bread,75.0
"bread, mouthwash",cheese,75.0
"bread, cheese",mouthwash,42.86
"butter, toothpaste",mouthwash,50.0
"mouthwash, toothpaste",butter,16.67
"mouthwash, butter",toothpaste,50.0
"butter, cheese",mouthwash,40.0
"mouthwash, cheese",butter,50.0
"mouthwash, butter",cheese,100.0
"gel, soap",honey,50.0
"honey, soap",gel,66.67
"honey, gel",soap,50.0
"gel, cereals",butter,20.0
"butter, cereals",gel,33.33
"butter, gel",cereals,50.0
"soap, cereals",butter,33.33
"butter, cereals",soap,33.33
"butter, soap",cereals,33.33
"honey, soap",bread,33.33
"bread, soap",honey,33.33
"bread, honey",soap,16.67
"butter, soap",bread,100.0
"bread, soap",butter,100.0
"bread, butter",soap,42.86
"gel, soap",bread,50.0
"bread, soap",gel,66.67
"bread, gel",soap,40.0
"soap, cereals",bread,33.33
"bread, cereals",soap,25.0
"bread, soap",cereals,33.33
"butter, gel",bread,100.0
"bread, gel",butter,40.0
"bread, butter",gel,28.57
"gel, soap",butter,50.0
"butter, soap",gel,66.67
"butter, gel",soap,100.0
"butter, soap",honey,33.33
"honey, soap",butter,33.33
"honey, butter",soap,20.0
"soap, cereals",gel,66.67
"gel, cereals",soap,40.0
"gel, soap",cereals,50.0
"butter, gel",honey,50.0
"honey, gel",butter,25.0
"honey, butter",gel,20.0
"cheesse, cereals",honey,100.0
"honey, cereals",cheesse,16.67
"honey, cheesse",cereals,100.0
"milk, cheesse",shampoo,100.0
"shampoo, cheesse",milk,100.0
"shampoo, milk",cheesse,20.0
"gel, cereals",yogurt,20.0
"cereals, yogurt",gel,50.0
"gel, yogurt",cereals,100.0
"gel, cereals",cheesse,20.0
"cheesse, cereals",gel,100.0
"cheesse, gel",cereals,100.0
"cheesse, gel",honey,100.0
"honey, gel",cheesse,25.0
"honey, cheesse",gel,100.0
"gel, yogurt",honey,100.0
"honey, yogurt",gel,33.33
"honey, gel",yogurt,25.0
"cheesse, cereals",yogurt,100.0
"cereals, yogurt",cheesse,50.0
"cheesse, yogurt",cereals,100.0
"cheesse, gel",shampoo,100.0
"shampoo, gel",cheesse,12.5
"shampoo, cheesse",gel,100.0
"honey, yogurt",shampoo,33.33
"shampoo, yogurt",honey,50.0
"shampoo, honey",yogurt,25.0
"gel, yogurt",milk,100.0
"milk, yogurt",gel,50.0
"milk, gel",yogurt,20.0
"cheesse, yogurt",shampoo,100.0
"shampoo, yogurt",cheesse,50.0
"shampoo, cheesse",yogurt,100.0
"gel, yogurt",shampoo,100.0
"shampoo, yogurt",gel,50.0
"shampoo, gel",yogurt,12.5
"cheesse, gel",milk,100.0
"milk, gel",cheesse,20.0
"milk, cheesse",gel,100.0
"cheesse, cereals",milk,100.0
"milk, cereals",cheesse,16.67
"milk, cheesse",cereals,100.0
"cheesse, cereals",shampoo,100.0
"shampoo, cereals",cheesse,20.0
"shampoo, cheesse",cereals,100.0
"honey, cheesse",shampoo,100.0
"shampoo, cheesse",honey,100.0
"shampoo, honey",cheesse,25.0
"cheesse, yogurt",honey,100.0
"honey, yogurt",cheesse,33.33
"honey, cheesse",yogurt,100.0
"milk, yogurt",shampoo,50.0
"shampoo, yogurt",milk,50.0
"shampoo, milk",yogurt,20.0
"gel, yogurt",cheesse,100.0
"cheesse, yogurt",gel,100.0
"cheesse, gel",yogurt,100.0
"cereals, yogurt",shampoo,50.0
"shampoo, cereals",yogurt,20.0
"shampoo, yogurt",cereals,50.0
"milk, cheesse",honey,100.0
"honey, cheesse",milk,100.0
"honey, milk",cheesse,16.67
"cheesse, yogurt",milk,100.0
"milk, yogurt",cheesse,50.0
"milk, cheesse",yogurt,100.0
"razor, yogurt",bread,100.0
"bread, yogurt",razor,50.0
"bread, razor",yogurt,20.0
"cheese, yogurt",razor,25.0
"razor, yogurt",cheese,100.0
"razor, cheese",yogurt,33.33
"honey, yogurt",razor,33.33
"razor, yogurt",honey,100.0
"razor, honey",yogurt,50.0
"razor, butter",bread,100.0
"bread, razor",butter,60.0
"bread, butter",razor,42.86
"butter, cheese",razor,40.0
"razor, cheese",butter,66.67
"razor, butter",cheese,66.67
"butter, yogurt",razor,50.0
"razor, yogurt",butter,100.0
"razor, butter",yogurt,33.33
"honey, butter",razor,20.0
"razor, butter",honey,33.33
"razor, honey",butter,50.0
"cookies, chips",butter,33.33
"butter, chips",cookies,100.0
"butter, cookies",chips,100.0
"cereals, chips",cookies,100.0
"cookies, cereals",chips,50.0
"cookies, chips",cereals,33.33
"cereals, chips",butter,100.0
"butter, cereals",chips,33.33
"butter, chips",cereals,100.0
"cookies, cereals",butter,50.0
"butter, cereals",cookies,33.33
"butter, cookies",cereals,100.0
"cerals, yogurt",cheese,100.0
"cheese, yogurt",cerals,25.0
"cheese, cerals",yogurt,100.0
"cerals, chips",cheese,100.0
"cheese, chips",cerals,100.0
"cheese, cerals",chips,100.0
"cookies, chips",cheese,33.33
"cheese, chips",cookies,100.0
"cheese, cookies",chips,100.0
"cerals, chips",cookies,100.0
"cookies, chips",cerals,33.33
"cookies, cerals",chips,100.0
"cookies, cerals",cheese,100.0
"cheese, cerals",cookies,100.0
"cheese, cookies",cerals,100.0
"yogurt, chips",cerals,100.0
"cerals, yogurt",chips,100.0
"cerals, chips",yogurt,100.0
"cookies, chips",yogurt,33.33
"chips, yogurt",cookies,100.0
"cookies, yogurt",chips,100.0
"cookies, yogurt",cheese,100.0
"cheese, yogurt",cookies,25.0
"cheese, cookies",yogurt,100.0
"yogurt, chips",cheese,100.0
"cheese, yogurt",chips,25.0
"cheese, chips",yogurt,100.0
"cerals, yogurt",cookies,100.0
"cookies, yogurt",cerals,100.0
"cookies, cerals",yogurt,100.0
"cookies, gel",brush,66.67
"brush, gel",cookies,50.0
"brush, cookies",gel,100.0
"toothpaste, soap",shampoo,100.0
"shampoo, soap",toothpaste,40.0
"shampoo, toothpaste",soap,50.0
"gel, soap",brush,25.0
"brush, soap",gel,100.0
"brush, gel",soap,25.0
"gel, chips",toothpaste,100.0
"toothpaste, chips",gel,100.0
"toothpaste, gel",chips,25.0
"cookies, soap",shampoo,100.0
"shampoo, soap",cookies,20.0
"shampoo, cookies",soap,50.0
"soap, chips",cookies,100.0
"cookies, chips",soap,33.33
"cookies, soap",chips,100.0
"cookies, soap",toothpaste,100.0
"toothpaste, soap",cookies,50.0
"toothpaste, cookies",soap,33.33
"brush, gel",shampoo,75.0
"shampoo, gel",brush,37.5
"shampoo, brush",gel,100.0
"brush, chips",shampoo,100.0
"shampoo, chips",brush,100.0
"shampoo, brush",chips,33.33
"gel, chips",shampoo,100.0
"shampoo, chips",gel,100.0
"shampoo, gel",chips,12.5
"soap, chips",brush,100.0
"brush, chips",soap,100.0
"brush, soap",chips,100.0
"gel, soap",toothpaste,25.0
"toothpaste, soap",gel,50.0
"toothpaste, gel",soap,25.0
"soap, chips",toothpaste,100.0
"toothpaste, chips",soap,100.0
"toothpaste, soap",chips,50.0
"cookies, chips",shampoo,33.33
"shampoo, chips",cookies,100.0
"shampoo, cookies",chips,50.0
"brush, cookies",shampoo,50.0
"shampoo, cookies",brush,50.0
"shampoo, brush",cookies,33.33
"soap, chips",gel,100.0
"gel, chips",soap,100.0
"gel, soap",chips,25.0
"toothpaste, chips",shampoo,100.0
"shampoo, chips",toothpaste,100.0
"shampoo, toothpaste",chips,25.0
"cookies, gel",toothpaste,66.67
"toothpaste, gel",cookies,50.0
"toothpaste, cookies",gel,66.67
"brush, soap",shampoo,100.0
"shampoo, soap",brush,20.0
"shampoo, brush",soap,33.33
"cookies, gel",shampoo,66.67
"shampoo, gel",cookies,25.0
"shampoo, cookies",gel,100.0
"toothpaste, brush",shampoo,60.0
"shampoo, brush",toothpaste,100.0
"shampoo, toothpaste",brush,75.0
"gel, soap",cookies,25.0
"cookies, soap",gel,100.0
"cookies, gel",soap,33.33
"cookies, chips",toothpaste,33.33
"toothpaste, chips",cookies,100.0
"toothpaste, cookies",chips,33.33
"cookies, soap",brush,100.0
"brush, soap",cookies,100.0
"brush, cookies",soap,50.0
"toothpaste, gel",shampoo,75.0
"shampoo, gel",toothpaste,37.5
"shampoo, toothpaste",gel,75.0
"gel, chips",cookies,100.0
"cookies, chips",gel,33.33
"cookies, gel",chips,33.33
"soap, chips",shampoo,100.0
"shampoo, chips",soap,100.0
"shampoo, soap",chips,20.0
"toothpaste, brush",soap,20.0
"brush, soap",toothpaste,100.0
"toothpaste, soap",brush,50.0
"toothpaste, cookies",shampoo,33.33
"shampoo, cookies",toothpaste,50.0
"shampoo, toothpaste",cookies,25.0
"gel, soap",shampoo,75.0
"shampoo, soap",gel,60.0
"shampoo, gel",soap,37.5
"brush, cookies",toothpaste,100.0
"toothpaste, brush",cookies,40.0
"toothpaste, cookies",brush,66.67
"brush, chips",toothpaste,100.0
"toothpaste, chips",brush,100.0
"toothpaste, brush",chips,20.0
"brush, gel",toothpaste,100.0
"toothpaste, brush",gel,80.0
"toothpaste, gel",brush,100.0
"cookies, chips",brush,33.33
"brush, chips",cookies,100.0
"brush, cookies",chips,50.0
"gel, chips",brush,100.0
"brush, chips",gel,100.0
"brush, gel",chips,25.0
"milk, cookies",razor,66.67
"razor, cookies",milk,100.0
"razor, milk",cookies,66.67
"razor, cookies",mouthwash,50.0
"mouthwash, razor",cookies,33.33
"mouthwash, cookies",razor,50.0
"brush, cookies",milk,50.0
"milk, brush",cookies,50.0
"milk, cookies",brush,33.33
"milk, gel",mouthwash,20.0
"mouthwash, gel",milk,33.33
"mouthwash, milk",gel,50.0
"brush, gel",razor,50.0
"razor, gel",brush,40.0
"razor, brush",gel,100.0
"milk, toothpaste",razor,33.33
"razor, toothpaste",milk,50.0
"razor, milk",toothpaste,33.33
"toothpaste, gel",milk,25.0
"milk, toothpaste",gel,33.33
"milk, gel",toothpaste,20.0
"razor, toothpaste",mouthwash,100.0
"mouthwash, razor",toothpaste,66.67
"mouthwash, toothpaste",razor,33.33
"cookies, gel",milk,66.67
"milk, gel",cookies,40.0
"milk, cookies",gel,66.67
"toothpaste, cookies",mouthwash,66.67
"mouthwash, cookies",toothpaste,100.0
"mouthwash, toothpaste",cookies,33.33
"milk, toothpaste",mouthwash,66.67
"mouthwash, toothpaste",milk,33.33
"mouthwash, milk",toothpaste,100.0
"toothpaste, gel",mouthwash,75.0
"mouthwash, gel",toothpaste,100.0
"mouthwash, toothpaste",gel,50.0
"milk, cookies",mouthwash,66.67
"mouthwash, cookies",milk,100.0
"mouthwash, milk",cookies,100.0
"cookies, gel",razor,66.67
"razor, gel",cookies,40.0
"razor, cookies",gel,100.0
"cookies, gel",mouthwash,33.33
"mouthwash, gel",cookies,33.33
"mouthwash, cookies",gel,50.0
"toothpaste, cookies",milk,66.67
"milk, toothpaste",cookies,66.67
"milk, cookies",toothpaste,66.67
"toothpaste, gel",razor,50.0
"razor, gel",toothpaste,40.0
"razor, toothpaste",gel,100.0
"milk, brush",razor,50.0
"razor, brush",milk,50.0
"razor, milk",brush,33.33
"brush, cookies",razor,50.0
"razor, cookies",brush,50.0
"razor, brush",cookies,50.0
"mouthwash, gel",razor,66.67
"razor, gel",mouthwash,40.0
"razor, mouthwash",gel,66.67
"toothpaste, brush",mouthwash,60.0
"mouthwash, brush",toothpaste,100.0
"mouthwash, toothpaste",brush,50.0
"mouthwash, brush",razor,66.67
"razor, mouthwash",brush,66.67
"razor, brush",mouthwash,100.0
"toothpaste, brush",razor,40.0
"razor, brush",toothpaste,100.0
"razor, toothpaste",brush,100.0
"brush, gel",mouthwash,75.0
"mouthwash, gel",brush,100.0
"mouthwash, brush",gel,100.0
"brush, cookies",mouthwash,50.0
"mouthwash, cookies",brush,50.0
"mouthwash, brush",cookies,33.33
"brush, gel",milk,25.0
"milk, brush",gel,50.0
"milk, gel",brush,20.0
"toothpaste, cookies",razor,33.33
"razor, cookies",toothpaste,50.0
"razor, toothpaste",cookies,50.0
"mouthwash, milk",razor,50.0
"razor, mouthwash",milk,33.33
"razor, milk",mouthwash,33.33
"milk, brush",mouthwash,50.0
"mouthwash, brush",milk,33.33
"mouthwash, milk",brush,50.0
"butter, gel",razor,50.0
"razor, gel",butter,20.0
"razor, butter",gel,33.33
"razor, soap",bread,100.0
"bread, razor",soap,40.0
"bread, soap",razor,66.67
"shampoo, soap",bread,20.0
"bread, soap",shampoo,33.33
"bread, shampoo",soap,25.0
"shampoo, butter",bread,100.0
"bread, butter",shampoo,14.29
"bread, shampoo",butter,25.0
"butter, soap",razor,66.67
"razor, soap",butter,100.0
"razor, butter",soap,66.67
"butter, soap",shampoo,33.33
"shampoo, soap",butter,20.0
"shampoo, butter",soap,100.0
"razor, butter",shampoo,33.33
"shampoo, razor",butter,25.0
"shampoo, butter",razor,100.0
"gel, soap",razor,25.0
"razor, soap",gel,50.0
"razor, gel",soap,20.0
"butter, gel",shampoo,50.0
"shampoo, gel",butter,12.5
"shampoo, butter",gel,100.0
"razor, soap",shampoo,50.0
"shampoo, razor",soap,25.0
"shampoo, soap",razor,20.0
"cheese, gel",brush,50.0
"brush, cheese",gel,50.0
"brush, gel",cheese,25.0
"mouthwash, gel",bread,33.33
"bread, gel",mouthwash,20.0
"bread, mouthwash",gel,25.0
"cheese, gel",toothpaste,50.0
"toothpaste, cheese",gel,25.0
"toothpaste, gel",cheese,25.0
"mouthwash, cheese",shampoo,50.0
"shampoo, mouthwash",cheese,66.67
"shampoo, cheese",mouthwash,50.0
"shampoo, toothpaste",bread,25.0
"bread, toothpaste",shampoo,25.0
"bread, shampoo",toothpaste,25.0
"shampoo, brush",bread,33.33
"bread, brush",shampoo,50.0
"bread, shampoo",brush,25.0
"mouthwash, brush",bread,33.33
"bread, mouthwash",brush,25.0
"bread, brush",mouthwash,50.0
"mouthwash, brush",shampoo,66.67
"shampoo, mouthwash",brush,66.67
"shampoo, brush",mouthwash,66.67
"shampoo, mouthwash",bread,33.33
"bread, mouthwash",shampoo,25.0
"bread, shampoo",mouthwash,25.0
"toothpaste, cheese",shampoo,50.0
"shampoo, cheese",toothpaste,50.0
"shampoo, toothpaste",cheese,50.0
"brush, gel",bread,25.0
"bread, gel",brush,20.0
"bread, brush",gel,50.0
"brush, cheese",shampoo,50.0
"shampoo, cheese",brush,25.0
"shampoo, brush",cheese,33.33
"cheese, gel",mouthwash,50.0
"mouthwash, gel",cheese,33.33
"mouthwash, cheese",gel,25.0
"toothpaste, gel",bread,25.0
"bread, gel",toothpaste,20.0
"bread, toothpaste",gel,25.0
"mouthwash, gel",shampoo,66.67
"shampoo, gel",mouthwash,25.0
"shampoo, mouthwash",gel,66.67
"brush, cheese",mouthwash,50.0
"mouthwash, cheese",brush,25.0
"mouthwash, brush",cheese,33.33
"shampoo, toothpaste",mouthwash,75.0
"mouthwash, toothpaste",shampoo,50.0
"mouthwash, shampoo",toothpaste,100.0
"soap, yogurt",mouthwash,100.0
"mouthwash, yogurt",soap,100.0
"mouthwash, soap",yogurt,50.0
"mouthwash, soap",shampoo,50.0
"shampoo, soap",mouthwash,20.0
"shampoo, mouthwash",soap,33.33
"toothpaste, yogurt",shampoo,50.0
"shampoo, yogurt",toothpaste,50.0
"shampoo, toothpaste",yogurt,25.0
"toothpaste, cheese",soap,25.0
"cheese, soap",toothpaste,33.33
"toothpaste, soap",cheese,50.0
"soap, yogurt",cheese,100.0
"cheese, yogurt",soap,25.0
"cheese, soap",yogurt,33.33
"soap, yogurt",toothpaste,100.0
"toothpaste, yogurt",soap,50.0
"toothpaste, soap",yogurt,50.0
"toothpaste, yogurt",mouthwash,50.0
"mouthwash, yogurt",toothpaste,100.0
"mouthwash, toothpaste",yogurt,16.67
"cheese, yogurt",shampoo,25.0
"shampoo, yogurt",cheese,50.0
"shampoo, cheese",yogurt,25.0
"soap, yogurt",shampoo,100.0
"shampoo, yogurt",soap,50.0
"shampoo, soap",yogurt,20.0
"mouthwash, yogurt",shampoo,100.0
"shampoo, yogurt",mouthwash,50.0
"shampoo, mouthwash",yogurt,33.33
"cheese, soap",mouthwash,66.67
"mouthwash, soap",cheese,100.0
"mouthwash, cheese",soap,50.0
"toothpaste, soap",mouthwash,50.0
"mouthwash, soap",toothpaste,50.0
"mouthwash, toothpaste",soap,16.67
"cheese, yogurt",mouthwash,25.0
"mouthwash, yogurt",cheese,100.0
"mouthwash, cheese",yogurt,25.0
"butter, soap",mouthwash,33.33
"mouthwash, soap",butter,50.0
"mouthwash, butter",soap,50.0
"mouthwash, cheese",razor,25.0
"razor, mouthwash",cheese,33.33
"razor, cheese",mouthwash,33.33
"butter, cheese",soap,20.0
"cheese, soap",butter,33.33
"butter, soap",cheese,33.33
"mouthwash, soap",razor,50.0
"razor, soap",mouthwash,50.0
"razor, mouthwash",soap,33.33
"mouthwash, soap",bread,50.0
"bread, soap",mouthwash,33.33
"bread, mouthwash",soap,25.0
"razor, butter",mouthwash,33.33
"mouthwash, razor",butter,33.33
"mouthwash, butter",razor,50.0
"mouthwash, razor",bread,33.33
"bread, razor",mouthwash,20.0
"bread, mouthwash",razor,25.0
"cheese, soap",bread,33.33
"bread, soap",cheese,33.33
"bread, cheese",soap,14.29
"cheese, soap",razor,33.33
"razor, soap",cheese,50.0
"razor, cheese",soap,33.33
"gel, soap",milk,25.0
"milk, soap",gel,50.0
"milk, gel",soap,20.0
"razor, toothpaste",shampoo,50.0
"shampoo, razor",toothpaste,25.0
"shampoo, toothpaste",razor,25.0
"mouthwash, razor",shampoo,33.33
"shampoo, razor",mouthwash,25.0
"shampoo, mouthwash",razor,33.33
"razor, brush",shampoo,50.0
"shampoo, razor",brush,25.0
"shampoo, brush",razor,33.33
"razor, cookies",shampoo,50.0
"shampoo, razor",cookies,25.0
"shampoo, cookies",razor,50.0
"shampoo, cookies",bread,50.0
"bread, cookies",shampoo,50.0
"bread, shampoo",cookies,25.0
"cookies, cereals",shampoo,50.0
"shampoo, cereals",cookies,20.0
"shampoo, cookies",cereals,50.0
"cookies, cereals",bread,50.0
"bread, cereals",cookies,25.0
"bread, cookies",cereals,50.0
"cookies, cereals",razor,50.0
"razor, cereals",cookies,50.0
"razor, cookies",cereals,50.0
"milk, cookies",shampoo,33.33
"shampoo, cookies",milk,50.0
"shampoo, milk",cookies,20.0
"milk, cookies",bread,66.67
"bread, cookies",milk,100.0
"bread, milk",cookies,40.0
